,index,tweets,label
5239,78,fue vestida inapropiadamente casi muestra los calzones url,2
5240,79,mexico hizo un de infraccion transparente xq los inspectores de transito son todos unos ladrones hijos de puta uruguay es el mejor pais,2
5241,80,nos lanzamos a newyork para tenerles informacion y fotos nissan mx zcar ano modelo doble turbo hp trans manual de o auto de cluster de instrumentos digital diseno general de las lineas del zcar nissan zcar cars turbo conceptcar url,2
5242,81,lo bueno es que ya te vas a chingar a tu re puta madre epnpena url,2
5243,82,jose s account is temporarily unavailable because it violates the twitter media policy learn more,2
5244,83,parezco loca hablando sola,2
5245,84,rubi esta en la final lo logro esa hija de putx lo logro url,2
5246,85,manedelaparra muchas felicidades marifer bi por tu cumple te mando un beso feliz cumple amiga,2
5247,86,nah esta mejor vestida ella,2
5248,87,delisoule soy cuasimodo fer caso o tuvieron clemencia cuando me asaltaron y me rajaron la panza porque nada mas traia pesos y un puto reloj chafa por eso adoro los finales felices cuando alguien le da un plomazo y mata a un delincuente un desgraciado menos que en su puta vida ha hecho algo bueno,2
5249,88,mayatitos hemowo antro spartacus bellos tiempos me toco ir despues de salir del livebox,2
5250,89,obtuve oso url,2
5251,90,como disfruto a estas locas desde morritas naty ymeli las morritas primas en parque bicentenario azcapotzalco url,2
5252,91,amlo chinga a tu madre mal parido como no te trago tu madre tu puta poli tica pendeja esta matando a inocentes y animalesurl que sigue balearon un zoologico en colima y mataron a dos animales en la madrugada url,2
5253,92,la neta se ven bien pendejos con chamarra o pantalon militar lo cagado es que toda la prepa esta vestida asi wtf es el nuevo uniforme,2
5254,93,a veces si ocupo de asesoria parenteral con mis hijos de y anos porque por experiencia propia yo a los anos ya no vivia con mi mama porque me parecia insoportable el yugo materno asi de por dios alguien que ya calle los gritos de esta loca asi que yo prefei ahuecar,2
5255,94,muchas se quejan de por que sus novios no las presumen como alex xx strecci a teresuch simple nadie quiere presumir a una loca histerica tere no lo es o si,2
5256,95,conmadre que llueve y esta fresco pero en la manana pinche solazo y bochorrnoso el puto dia,2
5257,96,queridos papachos el ale guarrero thesmallestboy kevinkeegan ii para esta rockola manana podra sonar aguas locas de pelisgeniales y holabelafonte tengan un feliz jueves airelibre fm url,2
5258,97,se me hace ella un poquito rarita jajaja,2
5259,98,si hay alguien que me vuelve loca es diego boneta lt lo amo,2
5260,99,activamente ese estres videojuegos apuestas deportes extremos etc en serio habla muchisimo de la educacion de una persona sobre si es capaz de realizar una falacia sobre un tema asi de serio ya no digamos humor negro que habran raritos que les cause gracia puto asco,2
5261,100,si dimos ejemplo de que somos unos pendejos y que nos manejara un vejete loco hijo de la gran url url,2
5262,101,a weboo campeones del super bowl hijos de su puta madre que nervios ya ando ensayando para el domingo go niners super bowl liv,2
5263,102,o sea o seaa ps vestida de azucar url,2
5264,103,antes de querer y amar a chris como loca estaba con johann vera los amo a los pero chris me demosotro su encanto y asi,2
5265,104,cdmx sacmex cdmx gob cdmx agucdmx del coyoacan esta la ubicacion exacta adjuntada carlota armero eje oriente y mariquita sanchez afuera del local medwalk url,2
5266,105,no hay un corazon que valga la pena no hay un puto corazon en toda esta tierra,2
5267,106,neta puta banda jodida hahah,2
5268,107,tamtravesti s account is temporarily unavailable because it violates the twitter media policy learn more,2
5269,108,a tod s hij s d puta deberiamos pasarlos x las armas x el dano hecho al pueblo d mexico x ladrones asesinos y lo q url oniurl minimo requisarles sus fortunas mal habidas y encarcelarlos url,2
5270,109,lo mas duro debio haber sido las burlas de todo aquel que pasaba y veia la construccion de un barco en medio de la nada no sabemos si tenia cerca un mar o lago pero quien querria semejante barco y para que debio haber sido de risa loca la idea de lluvia pero noe siguio,2
5271,110,miguel layun por el bi campeonato saludos,2
5272,111,acompanas a tu amiga a comprar vestidos y te corren por ser url u hombre que mas da me sacaron uyy no las vaya a violar zorras,2
5273,112,raulnoesta montsediaz o por que la nueva novia esta loca jajajajaja,2
5274,113,como estas vestida ahorita bb,2
5275,114,pinche gobierno puto no tengo nada de ti,2
5276,115,accion en terreno big data de metadatos nuevas maneras de pensar la inteligencia comercial bi,2
5277,116,por el bi url,2
5278,117,mi marido fam of me mori becario te amo aguas locas aristemo el corazon nunca se equivoca,2
5279,118,aah puta gente,2
5280,119,simplemente no entiendo porque la gente se toma fotos en un puto elevador,2
5281,120,no se como me soporta mi chiquito cuando ando de malas y por lo regular todos los putos dias estoy de malas,2
5282,121,s account is temporarily unavailable because it violates the twitter media policy learn more,2
5283,122,fraude de jong fcbarcelona es cuando el barcelona estaba mal los hinchas pidieron que saliera valverde entre ellos jota jordi que es socio el barcelona estaba en primer lugar y cuando llego setien muchos estaban felices ahh pero se enojo messi por que no le gustaba que sarabia le hablara ya sabemos que paso,2
5284,123,le hace muy bien cuando le dicen pendejo cuando era nino su puta madre le decia ya duermete nino pendejo url,2
5285,124,tu mama esta bien loca,2
5286,125,elizabeth lt vestidas de stich jalo,2
5287,126,universo planetas paises islas mares personas y man ana es mi puto ceneval,2
5288,127,y me pongo la alguien vestida de reina y zapato con tacon anda celosa y no soy yo jajajaja chale ya ven sean felices,2
5289,128,como una mirada hecha en sonora vestida con el mar de cozumel con el color del sol por todo el cuerpo asi se lleva a mexico en la piel,2
5290,129,amo a mi novia su olor sus miradas su loca forma de dormir su forma de roncar su brazo sobre mi cara su pierna en mi estomago pero asi la amo mi babi v a,2
5291,130,me faltan paginas para terminar de leer y federico moccia me esta volviendo url ya me hizo llorar con toda la despedida de gyn,2
5292,131,el album de sophiemsmsmsm va a estar bien puto bueno anotenlo url,2
5293,132,esa mierda q tweet mas marica m extranurl hahaha,2
5294,133,y no iban vestidas ridiculamente gracias url,2
5295,134,el tal monumento magno al ejercito mexicano parece un transformer que se quedo url url url,2
5296,135,gongalery lopezobrador jajajaja hay video que anda circulando en donde dice que cada twitt que pusiera donald el en chinga loca contestaria,2
5297,136,golazoo hijos de su puta madre lo sabia lo sabia mi pipa benedetto no defrauda lo sabia te amoo cf america vamos america,2
5298,137,eso no me queda claro que ahora estoy mas caro cupido te haga disparos y que andes loquita por mi url,2
5299,138,me vine en metro para despues irme en transmetro porque tenia mas de media hora esperando el camion y es la misma mamada ya tengo minutos esperando el trans maldita pobreza,2
5300,139,hermosillo es una puta jungla con la raza que no sabe ni manejar,2
5301,140,porque locas at lunario mx in miguel hidalgo df url,2
5302,141,y asi damos inicio a esta loca historia de aventura url,2
5303,142,feliz domingo a todos menos para mi que me hacen madrugar en un sagrado domingo para dejarme como novia de rancho vestida y alborotada,2
5304,143,pretextos a tu puta madre,2
5305,144,big brother pm dijo la jota de bbchristopher que el si se madrea a bbshira eso es lo que promueves bigy muy mal merecen expulsion,2
5306,145,multimediostv chavana yo no bi a ludi bailar,2
5307,146,samanthamtzp medi cate loca,2
5308,147,hay algo mas sexy que ver a amy therealritavolk vestida de aviadora faking it,2
5309,148,que va como loca por la vida,2
5310,149,cultura ciudad mx que raritos no tendran a un profesional por ahi en comunicacion o en historia de mexico payasos,2
5311,150,oye alejandro sanz sabes que te amo pero te ame mas oyendote sin musica aque no me dejas uff loca,2
5312,151,que graciosa la vida cuando las novias de tus amigos solo stalkean pensando que se los vas a bajar no morras mis amigos siempre seran mis amigos aunque tengan novias locas,2
5313,152,gracias hija de su puta madre por quitarse el cubrebocas justo al salir del banco mientras muchos estamos esperando para entrar,2
5314,153,tal vez estoy loca rara terca aveces contesto feo y peleo pero cuando quiero a una persona lo hago con todo mi corazon kenfullmetal,2
5315,154,ayer hice ejercicio como puta loca amp hoy me duele ho rri ble mi obeso cuerpo,2
5316,155,se que estoy en mty porque aunque sea noche las mujeres siguen maquilladas y vestidas super chick ya te extranaba mty,2
5317,156,deseguro la loca metio a ban ar al bebe hasta que lo ahogo sra acero stopello,2
5318,157,viejo golpee tu coche contra el poste obi wan cual es ese el ke no bi jajajajaja asi te van a decir pathomudo,2
5319,158,la s interesante mira denise maerker esta vestida como uno de los fantasticos,2
5320,159,hoy voy ir a la iglesia bien vestida foto de su culo yanet garcia,2
5321,160,camacho circe estas loca y operada del cerebro,2
5322,161,tenemos una noche loca lalala y rico la pasamos,2
5323,162,y la peor vestida de la url como siempre fue ladygaga url,2
5324,163,estoy loca loca por tenerte,2
5325,164,rosa maria serran url mujer vestida de sol y la reina de la paz santoral en url url,2
5326,165,raul martinez arq jota ipor de bajo del agua min onadas ojetes,2
5327,166,mateo s account is temporarily unavailable because it violates the twitter media policy learn more,2
5328,167,puta qe dia mas cargado y manana sera un dia de mierda en el trabajo,2
5329,168,dark ya estan en la demencia total si ni en la franquicia de ags lograron mantener a los poquitos que abrian el changarro para barrer la calle mucho menos van a ganar eleccion alguna a que derecha tan loca la del sr cara de papa,2
5330,169,tengo un puto coraje y me las has de pagar hdtpm,2
5331,170,fleming me dijo cosas tan secretas que tu no puedes oir me confeso algunos pecados que prefiero no decir me dijo algunas cosas locas que no te voy a contar tocamos temas muy profundos muy dificiles de hablar,2
5332,171,alguien ya tiene tv en su cuarto quieres acompanarme happy tv movie transformers filmzone url,2
5333,172,como inventamos cosas amigasincondicionales locas url,2
5334,173,capitan ghuzz isn jagleoian aldo lo que dicen como locas para dormir es que los odian url por favor si queretaro y america son hermanitos y los xolos y el santos cual odio no inventen cuentos,2
5335,174,llego el trailer de transformers el ultimo caballero url,2
5336,175,rafael s account is temporarily unavailable because it violates the twitter media policy learn more,2
5337,176,algo me decia que esta semana iba a estar muy url vamos en la cuarta hora y ya esta muy loca,2
5338,177,hoy me vi en la penosa necesidad de empujar y gritarle a dos senoras pinche vieja loca,2
5339,178,lucieernagaa es que es bien puta la nina pobrecita,2
5340,179,multiples video a las locas porfa,2
5341,180,lideres de la liga puntos arriba de los modistas fc asi que a mamarla putos url,2
5342,181,pero si es un turl url,2
5343,182,y no podia faltar esa jajaja ya se me hacia rarito de ella pero bueno,2
5344,183,power bi con dispersion create unas medidas para mejorar las comparaciones aplica las relaciones de las bases que bajaste de wyscout,2
5345,184,acabo de escuchar como un nino le grito pinche puta a su mama a mi me hubieran tumbado los dientes de un cachetadon y la senora no hizo nada al respecto,2
5346,185,crazygirl rbd loca u u jajaja,2
5347,186,ayvidamia minimo las juuters andan vestidas igual las hooters traen calzones url nada jajaja,2
5348,187,regio sumiso s account is temporarily unavailable because it violates the twitter media policy learn more,2
5349,188,roy campos gcerveravalee murcielago marsupial mariposa morsa mariquita mosca,2
5350,189,ahora que leo todas las quejas sobre la linea del tren entiendo lo importante que era tener civismo en la primaria pinche guadalajara parecemos pueblo de esos ignorantes y corrientes la analogia de la mona vestida de seda nos queda pero como anillo al dedo que verg url url,2
5351,190,rendir homenaje a una palma pero a las victimas de la linea del metro nada asi la loca de claudiashein,2
5352,191,bi se puede bi se puede url,2
5353,192,gy gamer luis gy g la gente esta muy loca url,2
5354,193,un loco no es nada sin su loca,2
5355,194,reginakaller por locas amiga mia jajajaja no es cierto para verse mas lindas y triunfadoras,2
5356,195,conagua mx hay una fuga de agua importante en varsovia bis muy cerca de av reforma cdmx,2
5357,196,la hija de perez hilton esta como rarita,2
5358,197,buenos dias cuando pases por una dura prueba y te preguntes donde esta dios recuerda que el maestro siempre esta en silencio durante el examen rock and roll jotos url,2
5359,198,mujeres no compren zapatos en el df vengan a leon se volveran locas de tantos,2
5360,199,esta noche estas loca como yo esta noche,2
5361,200,bruno popomeya mawsx xxy se le llama educacion y la falta de moral no solo se da en url es sentido comun,2
5362,201,cnnmex pinche show electorera que tiene que ver el puto gobernador donde esta el comando que lo secuestro furl,2
5363,202,al ver lo de transformers no pude evitar relacionarlo con amlo morena y su ta transformacion pues asi todo lo que transforman url,2
5364,203,con rilobato para reirme un rato pues cinepolis cinepolis for transformers age of extinction url,2
5365,204,buzonxalapa cuidado en subterraneo plaza animas personas vestidas de policia estatal husmeando carros sin identificacion a la vista,2
5366,205,cuando veo que alguien tiene de foto de perfil un coche pienso que es un transformer luego me fijo y veo que en realidad es un retrasado,2
5367,206,risa es que un animal pregunte quien es lewandowski y ahora dice que es su padre jajaja eres un meme jota hdp url,2
5368,207,hoy yo me fuiste al cine se llama eternals cleemdocer pakechii mguel mayatito saruchango luis ququ oficial ttirazal christian alejogomezcorre lobopierrecg alex muse grant ricky villeg url,2
5369,208,mames el desmadre y nadie respeta la puta ciclopista at reforma url url,2
5370,209,xpidxaa bi kheee d no inventes,2
5371,210,me gustas mas vestida que mal vestida,2
5372,211,en horabuena no soy catolico ni url url,2
5373,212,julianaleonf una chiva loca cexy rubio luna gciraga ratoncitobombon la divaertida he rebekajacki muchas gracias julianaleonf abrazo con carino tus palabras,2
5374,213,jalbvserr s account is temporarily unavailable because it violates the twitter media policy learn more,2
5375,214,aventurate en las aguas cristalinas del cenote taak bi ha cenotetaakbiha taakbiha cenote cenotes cenotesmexico rivieramaya tulum cave travel turismo tulummexico tulum en cenote taakbi ha url,2
5376,215,no se cuantos dias llevo sin ver al fercho pero les puedo decir que me estoy volviendo loca,2
5377,216,don porfifirio perdonenla ya tiene rato que no le llega agual tinaco su modem no carga datos su tanque de gasolina tiene azucar su tarjeta del metrobus esta en ceros ya ando muuy loquita dona chairatowska url,2
5378,217,cine por favor aburrida transformers,2
5379,218,infobaemexico esta loca esta mujer dios nos protega de este tipo de alimana traicionera da asco,2
5380,219,isacervantesm alla se enferma de saciar sus ansias locas sexo drogas y sexo y drogas y aca descansa y cura sus crudas fisicas y morales url vuelve al url,2
5381,220,bis kata estas son las mejores,2
5382,221,soy la loca que andaria por el mundo cazando huracanes url,2
5383,222,porque a decir verdad es fantastico vivir en este puto cementerio de suenos ciudad,2
5384,223,ventuzz asi es faltan pero no hay q confiarnos asi como lo hicieron ayer asi debe ser jugar con inteligencia y lograr el bi saludos,2
5385,224,por el dia del nino voy a pistear agua loca con frutsi,2
5386,225,doctor rarito cinepolis for doctor strange in tuxpan ver veracruz url,2
5387,226,la gent envez d preocuparse x su estupida vida c preocupan x la vida d los url q si como ando vestida q si q url rriidyy,2
5388,227,mediola roberta fran torr d lilly tellez hdemauleon yo vendo verduras y no odio ni insulto ni calumnio ni soy traiurl fis no me comparen con una alinama perversa y loca,2
5389,228,jlozano a lopezobrador asi es que puta pinche pena da este pinche peje,2
5390,229,noticias juvefc wojo en la liga muy chingon en la champions murl,2
5391,230,soyluisgrc oye te invito a mi boda felicidades como debo ir vestida de novia aww,2
5392,231,y les dije que pues se compraran su plumoncito para que no pasara esto como a mi y me dice el wey si le pasamos el plumon pero el gerente dijo que no lo aceptaramos y yo asi de es pinches neta o sea me hicieron dar la puta vuelta sin razon alguna,2
5393,232,aparador de nins y bebes kids and babies display fashion kids babies ropa y regalos mayra url,2
5394,233,para mejor vestida emma watson y mejor vestido nickjonas met gala just saying,2
5395,234,puta madre lluvia me truncaste,2
5396,235,que guapa te veias vestida de florecita mariana andrade b vla,2
5397,236,odio estar vestida pero me gasto la mitad de mi dinero en url,2
5398,237,bis kata si te creo es muy rico,2
5399,238,una mujer no esta completamente vestida sin una sonrisa todos los dias,2
5400,239,matsumoto jourge tequila drink today sake no good o sea que hoy se va a mamar el japo y va tener una fiesta loca jajajaja,2
5401,240,katiapadillap a veda jajaja y conmigo no jalas a tomar loca,2
5402,241,me vale eres una puta y jamas te va tomar enserio amiga,2
5403,242,que raritos son los franceses al perder ahora entiendo los memes de la sgm francia macron president url,2
5404,243,epn chinga tu puta madre,2
5405,244,jajajaja le dije a mi mama oh y ahora quien nos dara de cenar y de rarito llega el senor de los tamales creo que tengo un nuevo poder u,2
5406,245,un secretito no me hace mas o menos puta karime aca shore por eso la amo,2
5407,246,smoking on te pusieron brackets no pendejo me comi un transformer y se me quedaron las migajas entre los dientes paulina,2
5408,247,arq lorea gonzalezgama gerardo frente queretano ya desde la eleccion del el inemexico utilizo el protocolo trans mas info con rivka azatl una de las creadoras de ese protocolo,2
5409,248,ayy como la senora del gimnasio me dio la bendicion sabe que estoy loca,2
5410,249,felipe calderon mercedes benz mx jota alvarez ya veo a la chairiza boicoteando la marca igual que a susuki,2
5411,250,traga dona lenchita in apodaca nuevo leon url,2
5412,251,dere k esa ejecucion de crossplay hubiese estado genial el juego es muy url gusta pisar raza con mi transformer,2
5413,252,tequila limo n y buenas rancheras para estos putos recuerdos jajaja,2
5414,253,i si pero no y una noche loca,2
5415,254,infra pue laredcincoradio pcpuebla capital hijo de toda su puta madre ponte con alguien que se pueda defender y te ponga tus putazos url coraje e impotencia,2
5416,255,carlosdiazwarns hijo de puta,2
5417,256,escuche una vaina loca despues de hace unos anos y no mamen extrano mi vida de antrera,2
5418,257,mas pendejo quien voto x lopez para componer el pais y lo tiene hecho un puto desmadre url url,2
5419,258,frankk lm ahora la puta juventus tiene suerte porque el tiro de hakan si lo hacen ellos es gol siempre le digo a mi esposa cuando el milan falla como en la que bona tiro y estaban solos dos companeros esas la va a pagar el equipo y dicho y hecho,2
5420,259,ella mi nene loca hotel marriott villahermosa url,2
5421,260,joel dr tlalpan coyoacan jack alasde catarina samalilth rubezhal i pinche tamal lucy fuerza peaton del sur marivy o arq jota coapa yo tengo anos de ciclista y de automovilista y se me han embarrado tanto ciclistas como automovilistas en toodo ese tiempo como automovilista yo me embarre una vez pero como ciclista jamas me le he embarrado a nadie las agresiones creo han sido equivalentes,2
5422,261,kutiaska mi estilo mx shanik aspe davidsalomonr nayeli en ssu look fachoso asi va al super para la proxima que salga vestida como cuando trapea shanik aspe,2
5423,262,isidrocorro arq jota pero cuando personas normales no traen casco es corralon y ellos se roban la moto en pleno dia con policias en eje churubusco y la calle de dibujantes y eje ahi estan todo el dia durmiendo,2
5424,263,estoy loca si me quiero ir a africa,2
5425,264,mancera miguel mx no cerrara el zoo aunque tenga que encerrar tmullergarcia en una jaula vestida de rosa url,2
5426,265,me perdieron mi bote favorito y ahora estoy que me lleva la puta verga,2
5427,266,fannyadanpar s account is temporarily unavailable because it violates the twitter media policy learn more,2
5428,267,pinches perros prianistas hijos de su puta madre url,2
5429,268,rodada cdmx tatclouthier laura rojas mario delgado dolores pl javier hidalgo no es la primera muchos anos atras pintamos ahi una ciclovia ciudadana exigiendo del presupuesto de transporte a transporte sustentable los diputades en turno la borraron al dia siguiente felicitamos la accion e invitamos a que se destine presupuesto al trans susten url,2
5430,269,tu y yo sabemos que las mujeres estan bien inches locas sin ofender hahaha no lo dije yo hermanos mios reportense tan sorprendente como tu,2
5431,270,hoy fui a un show infantil vestida de elsa frozen y nos dice una nina las vi en su pelicula hagan la jjajajajajajaa cosita bella,2
5432,271,catalina cgaitan oficial le manda un video donde esta jugando con daniela joha fadul la diabla se enfada y manda a uno de sus matones que se lleve a j que le va a hacer digame que le va a hacer a jota francisco boli fabian rios s majida,2
5433,272,lptmdre grite como loca x d,2
5434,273,julioastillero jenarovillamil sergioaguayo dr lorenzo meyer denise dresser g leo schwebel callodehacha oscar froylan bibi montero dr consejuridica jiica julioperez bpc raffles lara arq jota esta pristopia es peor que cualquier obra sacada de la mente de orwell huxley o suzanne collins,2
5435,274,gordas en mi casa que es la casa de todos url,2
5436,275,toda esta mamada por escoger dos putos tipos de cereal neta a la verga,2
5437,276,que puto coraje ala verga,2
5438,277,pinche suerte para puras novias de mis amigos o ex locas de con los que salgo que se la viven insultandome y amenazandome,2
5439,278,de me antojan unas putas alitas,2
5440,279,yo quiero estar contigo vivir contigo bailar contigo y tener contigo una noche loca,2
5441,280,lo hace la amargura y el alcohol no ganas y publicas pendejadas y te la pasas hablando de tigres bueno al menos gritaste un puto gol,2
5442,281,pumas mx telcel tigres oficial lillini y sus alineaciones locas de toda la vida,2
5443,282,mi hermano en df viviendo la vida loca y yo aqui acostada porque manana a madrugar,2
5444,283,la puta madre con henry,2
5445,284,hace meses cambie la pantalla de mi i phone ahora a cada momento se vuelve loca y el touch no responde,2
5446,285,o si me espera alguien sen ora no ve que voy vestida como vagabunda quie n me va a estar esperando a mi jajajajajajajaja total que me veo sentada en una mesa en lo que parece un teatro o sala de baile real de las que no he visto en mi puta vid rodeada de personas que,2
5447,286,lalo fue un honor ser parte de bi gracias totales en centro de cultura casa lamm url,2
5448,287,pamela correa mx conductora de capital vestida de abeliboficial moda fashion abelibanezcouture abelibanez abelibanezdesigner url,2
5449,288,puta choisix lo l ensenale a ese pete como se juega blitz choi para virtus pro v,2
5450,289,por que chingados sone con dha y su esposa no lo sep pero aparte de eso sone con otras dos morras bien malvibrosas y locas de mi pasado y desperte y tenia un msj de una morra de un bazar tirandome hate jaja se juntan solitass,2
5451,290,luis huerta pomp se me hace que eres el mas rarito de todo el team en buen sentido te amo bye,2
5452,291,jajajaja espero no llegar ahi me voy a ver muy rarita toda empanizada,2
5453,292,guache politico glode salud mental mx noo pues sus amigas las psicologas como la el ama de estan peor de locas lo que necesita la glodeja es ya ir a san bernardino a internarse,2
5454,293,que rarita la gente que sube estados a fb,2
5455,294,neta mis amigas estan locas,2
5456,295,largate mediocre como putas regalas un gol asi en una final,2
5457,296,senora si va a hacer como depositos en un banco donde solo hay cajero para depositar tenga tantita madre y cuente el dinero en su puta casa y si no sabe usar el cajero adentro hay ventanillas no chingue y nos haga perder el tiempo a toda la gente url,2
5458,297,fabiylalosw loco loquita yo puedo ir,2
5459,298,bueno y otra vez el puto internet de telmex vale madre no me duro ni una semana el gusto de que lo arreglaran,2
5460,299,lonelycholo wey neta venden ipa puto festival pretencioso,2
5461,300,hijo de su puta madre,2
5462,301,faitelson espn callate el puto hocico cachetes de marrana flaca,2
5463,302,mayatitos los dos chaparritos yo seria el de en medio,2
5464,303,eres el puto amo paton,2
5465,304,chavas si van andar publicando soltera y sin compromisos ahorrense detalles y mejor pongan soy puta y sin pedos,2
5466,305,puta siempre me da esa vaina url,2
5467,306,estoy loca por buscar boletos para otro concierto en septiembre url mm no lo creo,2
5468,307,que hayas pasado un feliz cumpleanos paqotorres y si no que bueno por qlo jajaja ntc no dejes de ser tan buena persona hijo y ojala se logre el bi para que trabajes url te tqm prro url,2
5469,308,entrare a la iglesia solo si estoy vestida de blanco y tu seras el novio y estaras esperandome solo asi,2
5470,309,la jeta horrorosa de chochil galvez vestida de cruzazulina es lo mas horroroso que podre ver hoy,2
5471,310,paulina baltazar love esta mas loca que joe,2
5472,311,sola pasan las horas sola me acuerdo de ti triste por no poder amarte loca por vivir asi,2
5473,312,a ricardo alfonsin le hicieron paros del ridiculo no se vuelve de la hija de putes golpista tampoco no vuelven mas url,2
5474,313,dhia ac aqui una respuesta mejor que la que yo podria dar sobre la supuesta discriminacion de la que habla url,2
5475,314,la lic del mal en todo caso seria transformer no jajajajajajaja,2
5476,315,estoy loca pero no tanto como para dedicarle the scientist a un imbecil,2
5477,316,estas loca calmada,2
5478,317,putomors ojala puto masademocrata,2
5479,318,guillermo trenti tas loca,2
5480,319,ser espn fdj chingas a tu puta madre como ves pendejo perro asqueroso baboso hijo de mis mocos pinche chango pulgoso gonorriento,2
5481,320,de las buenas apuestas de hbo junto con the sopranos y queer as folk,2
5482,321,lilly tellez esa traidora a la patria esta usted loca o d plano escribe estando bajo efectos de algun estupefacientes o solventes alguien en su sano juicio no habla asi puras pendejadas ahora q con el dinero de iberdrola le alcanza para eso y mas de drogas bueno me despido sra vende patrias,2
5483,322,gibranrr arq jota anda como perro sin dueno esta en el mercado exhibiendo se pver quien lo compra porque no haya su lugar esta disponible al mejor postor y esta tira y tira a nuestro amlo el mejor presidente del mundo pero va en caida libre,2
5484,323,optimusprime estacionado llegaron los transformers a la cdmx en mexico city mexico url,2
5485,324,dime si es verdad que ella te trae loca,2
5486,325,no aguanto el puto sueno,2
5487,326,gio brandy dos tragos ahora si tendra mas tiempo para disfrutar la vida loca,2
5488,327,fer gay lopezobrador porque se presenta como el redentor el que segun esta contra ellos pero es parte de ademas con los otros ya sabes a que le tiras tan es asi que ve los numeros de meade pero el redentor de los mexicanos hay un monton de gente que le cree sus mitomanias,2
5489,328,y bueno al parecer el chelsea va hacer bi campeon solo le hace falta un carrilero derecho y listo,2
5490,329,llegaste a mi el de abril te fuiste el de mayo un mes me basto para amarte con toda el alma te extrano a diario todo el tiempo como loca mi bebe,2
5491,330,tengo un chingo de ganas de ver a personas en especifico pero que creen no puedo porque yo sigo cuidandome y a las locas que tanto quiero que viven conmigo,2
5492,331,bi almeria si a mi hasta me puedes decir jose unas cheves unas caguamas alli en la casa y prefiero eso que me quieran decir para ir a un bar freson,2
5493,332,estupidas y locas ganas de besarte,2
5494,333,soy la unica loca con mega rushes de frio,2
5495,334,puta materia innecesaria,2
5496,335,este inicio de ano me esta matando me estoy volviendo loca url,2
5497,336,esa gente que se levanta fresca despues de una peda la noche anterior y todavia se sube corriendo en el gym que puta fuerza de voluntad tienen neta mis respetos,2
5498,337,ajurbaloy si y ojala muriera jajaja este puto doloor me esta jodiendo,2
5499,338,una vaina loca,2
5500,339,aqui afuera del oxxo esperando a mi papi por que se me olvido el puto cubrebocas pinche irresponsable,2
5501,340,jose pero zoerobledo en un tema de microcreurl haganme el refavron cabor m ebrard dizque comprando insumos y todos haciendo un desmadre sres un principio basico de la buena admon es la estructura y los roles si todos andan a tontas y a locas menuda organizacion d la,2
5502,341,pregunta rabos habra putas en tu cumple,2
5503,342,catedral de puebla catedral de la ciudad de puebla url,2
5504,343,yo queria participar en el torneo de the walls puta bida ya no podre,2
5505,344,hectorpreciado que putos inhumanos los odio,2
5506,345,tu forma de url siempre a medias siempre loca siempre a destiempo tenia que acabar con alguno de los url,2
5507,346,me dio un puto paro cardiaco cuando vi que mi mesa tenia un rayoncito nosesiponerlecristalyapasodemodayamejorlepongomantelcosasdesenorajoven,2
5508,347,eruviel avila esto te va a seguir incluso despues de la muerte pinche chapitas punal url,2
5509,348,seria mas perfecto mas locos en esta vida loca roberto que sean incorruptibles y amen que corra sangre x sus venas saludos url,2
5510,349,fuego de pasion en mi corazon loca por tu amor,2
5511,350,no se que es mas naco ver llegar a la senora super nice vestida de fiesta con bolsa mc para su pasaporte o las unas de brillitos de la senorita cara de culo que esta recogiendo los papeles pasaporte porfas,2
5512,351,su puta madre con el video de shakira y rihanna me vine mil ocho mil veces,2
5513,352,jajajajajjajajajajjajajajjajjajaja me estoy riendo como loca jajajjajaajjaajaja url,2
5514,353,bi woow que rico,2
5515,354,luleluledielli puta vida nomas me deprimo,2
5516,355,como no volverme loca en la fil y gastar lo que no tengo virgencita plis url,2
5517,356,tu loca vanidad me alucino perfecto pero a la luz del dia viste mis defectos,2
5518,357,ni loca voy a pagar por un festival todo tiene un limite,2
5519,358,se que los tacos son una delicia blabla pero la comida de eua es la que mas me vuelve loca,2
5520,359,ya no se quien esta mas loca si mi novia o yo,2
5521,360,ro velk unas de kola loca de una vez pa no sufrir mas alch,2
5522,361,nieve jose al fresco jimenez puto tequila ajuaa url,2
5523,362,se acaboo estamos en la finaal halcones vence a rayos en te que serie que juegoo vamos por el bi cibacopa,2
5524,363,y bueno estoy llorando como loca kihgraphy url,2
5525,364,como no nos contacta una pareja url seria genial url,2
5526,365,estoy loca e irrevocablemente enamorada de un gurl,2
5527,366,gol gol gool del porto al jota marca de url,2
5528,367,vayanse a la verga con su puto vestido,2
5529,368,meltanfetamina what pues nos seguimos desde hace chingos no mames que rara respuesta o no se si es mecanismo de defensa o que onda que rarito curioso que te hayas ido por el lado personal to each its own i guess,2
5530,369,slimtheslut blowbangwhores jajajaja pinchi perra loca,2
5531,370,jareztoonz yo no soy el chelo cruz azul fc tienes taanta razon que como decia chachita ni hablar carnal traes punal una de las peores zonas es donde estan los abonados fifis esos son la mar de odiosos,2
5532,371,hay padresito se lo va a llevar su puta madre por meterse con pablo emilio escobar gaviria,2
5533,372,fer groo fuerza monarca es como la tipica loca que quiere llamar la atencion por que nadie la pela,2
5534,373,se auto enganan sangre azul marrana gc pumbi fecal la chiva loca la cucaracha ambiciosa camin etc etc solo son arribistas aspiracionales ignorantes llenos de odio url,2
