sub_id,content,label
10632_Track1,"@LaGuapiss Así son. Mismo acá con par medios yo. Hablo con los de US.

Y luego cuando por fin los de la filial de México le dan puerta a alguien de la T hacen tremendo zafarrancho de “LA PRIMERA MUJER TRANS EN [medio]”

Y tú de.. “ni de lejos”.",NP
10633_Track1,"Aplica también cuando ponen la queja que ahora “los trans” quieren dominar el deporte femenil y arrasar con las mujeres

Y no topan ni a DOS campeonas trans (¿no que dominamos?). Ni a UNA que hubiera ido a las olimpiadas (truco: nunca ha llegado una.. aunque DOMINEMOS). url",NP
10634_Track1,"“Si construimos Baños sin género se va a acabar la decencia, la sociedad, ¡qué se haga un baño solo para gente trans!”

A OK: url",NP
10635_Track1,"Pero en eso, estoy de acuerdo con que decirles TERF es un malgasto de tiempo

Díganles lo que son: “feministas radicales trans odiantes”, “feministas trans excluyentes”, “personas horribles”

Tantas otras palabras. Yo las uso hace meses y esas nunca me las toman como insulto vea.",NP
10636_Track1,"@TheNifel De acuerdo.

El pedo es que estudiaron chingos de cosas mal. He visto doctores argumentar que si tu nivel de estrógenos sube de cierto límite “se aromatiza a testosterona” y por ende limitan cuántos estrógenos te dan.

Mágicamente sucede solo con mujeres trans este límite.",NP
10637_Track1,"Ya para ligar cuando eres trans puedes decir “oh si, todo el mundo tiene obsesión con lo que tengo entre mis piernas. En los aeropuertos checan doble ahí siempre qué paso”.",NP
10638_Track1,"@samfresco Nah. A mi me enorgullece decir que soy trans.

Piensa en cómo nunca se pide “dejen de decir que son mujeres mexicanas. Son mujeres y punto”",NP
10639_Track1,"La prueba las fiestas de revelación de género son los padres rascándose su ego y no que REALMENTE estén celebrando el género es que no hacen fiestas de revelación cuando una anuncia es trans.

.. de hecho cuando sales del closet lo tratan como un funeral OH NO PERDIMOS AL HIJO.",NP
10640_Track1,"Por eso les digo que si ven o conocen a alguien trans, denle un abrazo. 

Lo más difícil cuando llevas esta vida es lidiar con estar/sentirte solita.",NP
10641_Track1,"Confirmo. Being trans be like. (También si tus amigues/parejas se quedan, SUS familias muy probablemente no) url",NP
10642_Track1,"En el @senadomexicano, aprobamos la minuta que reforma el artículo 311 y adiciona el capítulo XII Bis de la #LeyFederaldelTrabajo en materia de Teletrabajo, esto en aras de apoyar al sector trabajador en México para ejecutar su trabajo de manera virtual. url",NR
10643_Track1,@ElizaSonrisas Son los mismos que siguen sin entender por qué el blackface fue tema en el drag (o en general) y piensan que hoy en día ya no se puede decir nada.,NP
10644_Track1,"Tengo la teoría que los vatos que se burlan de mi diciéndome “transformer” sus papás les quitaban sus juguetes de chiquitos.

Change my mind.",NP
10645_Track1,"@luis_gj 😱 Ingresé al PAN desde los 18 años. Los primeros gays que conocí y fueron mis amigos, los conocí en el PAN (también mis primeros adversarios gays). He visto más homofobia afuera del partido que adentro.",NP
10646_Track1,"@JavierSantoyo @ArturoZaldivarL A mi no se me olvida que luego que el matrimonio igualitario fuera ley la RAE se demoró 8 años en hacer el cambio y mucha gente se colgó de la definición de la RAE para sostener el matrimonio gay no existe. 
Se les reclamó mucho.",NP
10647_Track1,"Pero pues si. Al parecer la gente gay se puso a hacer memes que una persona abiertamente aliada.. no es aliada.

N’ombre unos genios. Me costó un buen de tiempo procesarlo. url",NP
10648_Track1,"@Clockworkatten Bisexual llegó a la escena en los 90s. Antes de eso la palabra .. literal no existía. El concepto era RARO. Eras gay o no, o nomás pues algo más así sin nombre y se discutía poco.

Entonces sip.",NP
10649_Track1,@gloriachaves311 @afroditaboracha Por eso le tengo tanto aprecio a la gente queer. url,NP
10650_Track1,La sensacional película lésbica EL DESEO EN OTOÑO 1970 con la hiperintensa Maricruz Olivier en su versión novelera NUEVO AMANECER con Jacqueline Andere y Rita Macedo 1988 un fraude. Les dio miedo contar lesbianismo de una closetera enamorada de un maestra solterona @LuisLuisillo url,NP
10651_Track1,@danielalozanocu @elprobabilista Y ni eso. Hay muuucha gente asexual y todo bien con esas personas.,NP
10652_Track1,"Bien decía Agnes Torres. “La gente como yo.. no vivimos mucho”.

No por nada es que les digo que si conocen a alguien trans.. denle un abrazo.

QEPD Sophie url",NP
10653_Track1,"@irenevaldivia_ De paso si algún día te interesa allllgo de esto, @ScarlettPixl es la experta en cirugías de temas trans (doctores, procedimientos, etc) ^_^",NP
10654_Track1,"No se puede hablar sobre derechos humanos con quien comulga con la idea de que las personas trans buscamos hacer de la pedofilia una práctica común. ¿En qué cabeza cabe? Ah, sí, en la de estos dos personajes. 

url url url",NP
10655_Track1,@PinkGlitter_Cat A mi me gusta decir: ni pueden sostener un bolso sin hacer jetas.. menos se van a hacer “pasar por mujer” para entrar al vestidor de mujeres donde igual no nos dejan entrar a muchas mujeres trans.,NP
10656_Track1,"@perra_amargada @sof_j De por si, en un mundo donde hay gente trans.. absolutamente TODA la ciencia que tenga género se tiene que cuestionar.

A veces le digo a mis amigos en investigación “hombre según quién”. Si se ponen bien biologicistas la otra pregunta es “¿les hiciste cariotipo a todos?”",NP
10657_Track1,"Confirmo. En apps de ligue la gente es muy amable y chida hasta que se entera eres trans.

Si no lo pones en tu bio a veces lo toman como “traición” y se ponen extra pendejos.

En fin. Hace rato no me asomo pero nooo gracias con Tinder. url",NP
10658_Track1,"Las mujeres trans no andaríamos borrando a las mujeres nomás por el hecho que muchas somos programadoras y entendemos perfectamente que el uso del DELETE FROM es pésima praxis.

Nomás iríamos a la base de datos y cambiamos un puntero de “activa” a “inactiva”.",NP
10659_Track1,"Claro, solo quieren borrar WhatsApp porque son trans.",NP
10660_Track1,"Ayer vi a radicales transfóbicas quejarse que no usan los pronombres correctos cuando hablan con ellas.
Literal diciendo “yo soy mujer, trátame como mujer. Mis pronombres son ELLA”

Ellas mismas también dicen “no soy Cis”.

Banda.. sean honestas, ¿las radicales son trans?",NP
10661_Track1,"@Nowhere_Girl @Eldritchblast_ ¿Recuerdas el video viral de unas morras que caminaban por la ciudad y las piropeaban? Una de ellas.

De ahí, saltó estuvo en buzzfeed y era bien trans incluyente. Colaboramos para veces.

Hasta que hoy ya veo le entró el “nos borran” :/",NP
10662_Track1,"@pablolmoran ¿Cómo es posible que tengamos mujeres trans diputadas, científicas, investigadoras, billonarias, artistas poetas, rectoras de universidades pero la gente insista que la gente trans “solo puede trabajar en una o dos cosas”?

Mismo con la gente gay. El CEO de Apple es Gay carajo.",NP
10663_Track1,"Pensar que Lupita Jones me pidió promoción y entrevista hace unos años.

Ahí si de repente las mujeres trans no nos tenemos que ir a otro concurso aparte. url url",NP
10664_Track1,💖💖💖 apoyo económico de la alcaldía Cuauhtémoc en la CDMX a la gente trans 👇🏻 url,NP
10665_Track1,@Mariangel_Trans Ya valí. Arranqué pre-windows con DOS.,NR
10666_Track1,"Como cuando eres la única persona trans en un grupo de gente Cis, e igual todo el mundo es chido contigo y te incluyen.

ASÍ SE SIENTE (a veces). url",NP
10667_Track1,"“Una noche de copas, una noche url” 😂😂😂 url",NR
10668_Track1,"Claro, a Ophelia del 2020 no se le ocurrió que este tuit pudo haber sido escrito con “rarito pero bonito”. Pero noooooooooo.

Era tan despistada en ese entonces.",NP
10669_Track1,#LoMásLeído  » Policías detienen a pareja homosexual en Tulum 'por besarse en público' url,NP
10670_Track1,"@Cindy_Aparicio Lo más importante es saber que alguien puede identificarse hetero hoy y bisexual mañana.
Solo por ese motivo ya sostienes la inclusión hetero.

A nadie hetero se le dice que no vaya a la marcha. 

Esas prácticas de “tu si puedes ser” y “tu no puedes ser” son de lo más de tóxico.",NP
10671_Track1,@lorenapignon_ Te ves hermosa vestida de jarocha querida amiga.,NP
10672_Track1,"Cada que veo a alguien decir que las mujeres trans BORRAMOS a las mujeres que no son trans.. mero por existir, 

recuerdo este post de una cuenta que solo por ver cómo reacciona la gente, dice aleatoriamente que personajes son trans. url",NP
10673_Track1,"Para la gente que se queja que el género no se “asigna al nacer”.

A esta mujer trans se le asignó hombre al nacer y criaron niño. Transicionó luego en vida. 

Y luego descubre que tiene utero y ovarios funcionales. 
Ahora está embarazada. url",NP
10674_Track1,@FauxFossile Buu todo el día nos culpan a las mujeres trans de borrar a mujeres que no son trans.,NP
10675_Track1,Wow. “Los vatos tratan a las mujeres trans en público como tratan a las mujeres que no son trans en privado” url,NP
10676_Track1,"Cada que vean a una transodiante decir que “solo con vulva son mujeres”

Y cada que lean a alguien quejarse que LAS TRANS no dan competencia pareja en los deportes

Piensen en cómo están pasando leyes para hacerle inspecciones genitales a niñas chiquitas, no vaya a ser son trans. url",NP
10677_Track1,"Con tal de detener la AMENAZA TRANS quieren implementar un panel para revisarle los genitales a niñas chiquitas, así asegurarse ninguna niña trans esté colada

Nomás aviso para que no se sorprendan si las radicales transfóbicas apoyan esto bajo “feminismo” url",NP
10678_Track1,"@Alex_Orue @EonlineLatino Sin mencionar que solo lo hacen con la gente trans.

“Ricky Martín, cuyo nombre real es Enrique José Morales, acaba de lanzar una nueva canción..”",NP
10679_Track1,"@laurelyeye Nop. Yo por como 8 años no hice el trámite.

Y siempre les decía “soy transgénero” y ya.

Las que tienen problemas son más bien las que les da pena hablar del tema etc. De hecho al mero decir que soy transgénero hasta se apenaban en el aeropuerto y daban extra atención.",NP
10680_Track1,"@menacajso Tampoco hay homosexuales, hay “sodomitas y pedófilos”. Y luego alguien dijo (no en la biblia) “ah, es lo mismo”",NP
10681_Track1,"Primero vinieron por las negras, y yo no dije nada,
porque yo no era negra

Luego vinieron por las trans y las trabajadoras sexuales
y yo no dije nada,
porque yo no era trans o trabajadora sexual

Luego vinieron por las bi y los gays
y yo no dije nada,
porque yo no era bi o gay.",NP
10682_Track1,@Fer_Gay No te enojes. Mejor cómprate un Green screen url,NR
10683_Track1,"@ShinuheGarcia @HalconNegroJR @ronogueron @Televisa Ridula tú pinche india fea. 
Jota ladina. url",P
10684_Track1,#LoMásLeído  » Demi Lovato se declara pansexual url,NP
10685_Track1,"En el día de la #VisibilidadTrans estos son los personajes en series actuales que además de dar visibilidad son interpretadxs por actores y actrices trans: #911LoneStar-Personaje-Paul Strickland, un bombero en el show. Interpreta @TheBrianMichael.
La pueden ver en @STARChannelLA. url",NP
10686_Track1,"Lo juro parecería que compran su libro en el metro con “cosas que decir de la gente trans”

Siempre los mismos 6 puntos.",NP
10687_Track1,"“Las infancias trans son súper peligrosas. ¿Y SI SE ARREPIENTEN? Les va a tocar ser trans toda la vida. 
Hay que esperar a que sean adultos para decidir algo así de permanente”

Mismas personas: 
“CHEQUEN CÓMO HAY GENTE QUE SE ARREPIENTE DE SER TRANS Y.. DESTRANSICIONA, OBSERVAD” url",NP
10688_Track1,"Ayer cumplió un año #HaciendoCalle 💜🏳️‍⚧️ esta iniciativa de la chingona @natalia_lane que apoya a mujeres trans y cis trabajadoras sexuales 💪🏽 Si pueden, ¡sigan apoyando! Acá les cuento cómo 👇 url",NP
10689_Track1,"Oh wow. El partido feminista se une con Vox, partido político de extrema derecha.

.. para detener la ley trans. url",NP
10690_Track1,"@gateaucocoa Confirmo. Con el tema trans, he estado en los SAT más remotos ever (literal, abrí mi empresa en iguala, mi url en Valle de Bravo) y DOMINAN el tema de pronombres. Te dan apoyo para que el trámite salga, etc.",NP
10691_Track1,"Aceptemos un segundo ese argumento falso de “las mujeres trans tienen ventaja en el deporte, hay que hacer una liga trans”

Jijo entonces ¿qué chingados hace México queriendo jugar en el mundial si claramente México pierde? que hagan una liga solo para los países aventajados.",NP
10692_Track1,"Así una luego de años de responder las mismas cosas 800 veces.

No, no violamos en los baños
Si, somos mujeres. Mira mi pasaporte.
Si, somos felices
No, mujer trans por qué somos mujeres. También hay hombres trans
Si, podemos ir a miss universo. También podemos hacer deporte. url",NP
10693_Track1,"Ay. Todo mi apoyo @laurelyeye, a donde sea que vayas y estés.

Se necesitan voces trans en los medios, y se agradece millones que digas las cosas como son. url",NP
10694_Track1,"Me rompe el corazón ver que hagan estas cosas.

Me rompe cuando amigas me dicen “si, yo apoyo a la gente trans” y luego ahí las ves dándoles like a publicaciones de grupos de radicales transodiantes

Me choca que esto esté normalizado. url",NP
10695_Track1,"Pues ya. Lo hice un TikTok para poder enviar fácilmente.

Las mujeres trans en el deporte. url url",NP
10696_Track1,"@Cindy_Aparicio Y de nuevo.. como se trata de la transfobia. 

No solo no se habla del acoso de los entrenadores. Sino que ya están pasando estas leyes en algunos estados en USA.

Para hacerle inspecciones genitales a niñas chiquitas. No vaya a ser una es trans.

url",NP
10697_Track1,@laurelyeye Creo que nunca en la vida he escuchado a ninguna mujer trans decir “amiga.. es que tengo cerebro rosa”,NP
10698_Track1,"Y dele a los medios masivos haciendo un carnaval con temas de la gente trans.

En una semana: “ay, estamos aprendiendo”. url",NP
10699_Track1,@Le_Dudette @restartered Tristemente la mejor que conocía.. Trans odiante de a madres (Mel supernova),NP
10700_Track1,"Urgente mediación y respuesta ante este desalojo - La mayor solidaridad para las compañeras de Casa Colores.  

🏳️‍🌈

@ItGetsBetterMx
@AllOut
@SeisFranjas

url",NP
10701_Track1,"@halia_sol Yeap.

Yo lo veo así. Mis amigas trans que no se activan como feministas igual las veo celebrar logros feministas por que ¡Yei mujeres!

Las excluyentes nunca en su vida se van a alegrar ningún logro trans. De hecho posible y se organizan para boicotear.",NP
10702_Track1,"@LalisPombo Trans del latín de “atravesar”. 

Como este concepto que cambias algo de tantas cosas que se te “asignan” al nacer.

Sobretodo por que todo el día me dicen qué hay una supuesta “realidad biológica” de nacimiento.",NP
10703_Track1,"Siii, en la CDMX vi un chingo de pintas y mujeres gritando “México transfóbico”. 

También banderas LGBT+ y vi a varias chicas trans 💜💚💗

#8M2021 url url",NP
10704_Track1,"Dirán lo que sea pero a esta loca solo hay otro loco que la aguanta, créurl
 
Bueno y dos lorenzas hermosas ❤️❤️ que no les quedó de otra 🤣🤣🤣🤣 en Tijuana, Baja California url",NR
10705_Track1,"Las mejores comunidades son las que se preocupan por la gente nueva al grupo.

La sociedad prospera cuando los adultos plantan árboles en los que saben no van a alcanzar a descansar en su sombra.

En eso, el mundo necesita drag moms para más cosas:
Programmer moms, diseño moms,",NP
10706_Track1,"@pablolmoran Hace nada tuve una conversación así.

“Tengo 40 ya, entiende”

.. “Yo 39”

[ Gay silence ]",NP
10707_Track1,"Como me da de rabia tantas cosas de las transodiantes.

“sexo ≠ género” ¡exacto! Por eso es que una puede transicionar

Como cuando dicen: “Hay que abolir el género” ¿que creerán es todo el movimiento queer? Se trata que las reglas de género no le apliquen a nadie por obligación url",NP
10708_Track1,@ETorreMolina Todo el mundo sabe que las personas trans nacemos a los 18,NP
10709_Track1,Si algo he aprendido del mundo trans es que amor es con quien puedas compartir tus investigaciones de género.,NP
10710_Track1,@Erivlt Mismo pasó con el deporte trans,NP
10711_Track1,"Hoy en Roja de nuevo me volvieron a preguntar el tema del deporte trans.

Me di cuenta que llevo un año, más de 10 hilos en tw, un video, un TikTok y como dos Rojas.. respondiendo lo mismo. 

Y nomás no sé ya que hacer. Por qué “ya no respondo eso” es darles la razón.",NP
10712_Track1,"@Nowhere_Girl Ay (&gt;•.•)&gt; 

yo en sueños no soy trans. No sino hasta que me despierto que “.. oh”",NP
10713_Track1,"Lo más impresionante del “trans panic” y las leyes de inspección genital para niñas en el deporte (no vaya a ser una es trans)
es que no hay evidencia que respalde lo que dicen va a suceder y genere su miedo. url url",NP
10714_Track1,"@aledenuez La verdad es que ni una sabe. Y es horrible :(

Los eventos que se posicionen cómo “sólo de mujeres” por ejemplo no son lugares seguros (a menos que especifiquen que incluyen mujeres trans o gente LGBT+).",NP
10715_Track1,"@Eldritchblast_ Hace nada me enteré qué hay cirujanos plásticos que no ven a gente trans.

Tuve un accidente en moto y el de la aseguradora no me pidió ambulancia.

Hay un motivo por el cual vivimos poco y es que .. la medicina cuando eres trans es casi que nula.",NP
10716_Track1,"La medida de los datos biométricos para poder tener celular, sería súper chido que hubiera leyes en todo el país para que acepten los documentos que cambiamos la gente trans.

.. suuuuper chido.",NP
10717_Track1,"@carlossmasher La transfobia está por todos lados y curiosamente es el centro de esta discusión. Cuando hay buuuu de coaches acosadores, una literal explosión en los últimos años pero bueno. Hablemos de las TRES mujeres trans atletas.",NP
10718_Track1,"Un poco como la ley de infancias trans. 

Que nomás si lo demoras tanto y esperas a que ya no sean personas jóvenes.. ¡pum! Ya no necesitan la ley de infancias trans. url",NP
10719_Track1,"@X88gGt @DaniellaGu_ Y hay buuuuu de países que lo llevan usando.

Imagina que la pastilla se llama “androcur”

De paso el por qué me salta como extra injusto se nos tilde de violadoras a las mujeres trans.",NP
10720_Track1,"“¿Eres trans?”

“No.. soy REVERENDA trans” url",NP
10721_Track1,"@laurelyeye Prepárate para el día que conozcas a las mujeres trans heteras que tienen tanto cispassing que ni su esposo sabe (son solo infértiles para ellos, etc).

Es todo un trip. 

Y pobrecitas viven muertas del susto las cachen. 
A veces muchas muy muy transfóbicas, pero por lo mismo.",NP
10722_Track1,"En esta cuenta se quiere, respeta y valora a las personas trans 
#DíaDeLaVisibilidadTrans url",NP
10723_Track1,"¿Y si todo este tiempo el show de dragas era “Lamas draga”? Como Lorenzo Lamas.

Nomás nos confundimos y se volvió un chiste y jijiji jajaja y el productor de apellido Lamas acabó diciendo “no pues ya déjenlo “La Más” que es lo que pide la audiencia”

SOLO DIGO QUE ES POSIBLE.",NP
10724_Track1,"Homosexual se enfrenta al lobby LGBT | Agustín Laje con @FerLeon_Mx

url",NP
10725_Track1,"Cuando @orramos me llamó y me contó los planes de su libro, me emocioné muchísimo por la forma en la que buscaba abordar diversos temas que nos interesan a los gays, desde entonces hemos construido una amistad y colaboración muy importante. url",NP
10726_Track1,"#Undíacomohoy fallecimiento de José María Pérez Gay, relevante escritor, traductor, académico y diplomático mexicano url",NR
10727_Track1,@John_MontillaC @LaDivinaDiva Si ¿eh? Esos gays y sus marchas bloqueadoras tranca calles. url,NP
10728_Track1,"@ElSimioArcoiris Pues es que como sea que lo midas, la gente queer ha hecho una mejor labor y propuestas para eliminar la imposición de género que cualquier Rad transodiante cuya estrategia se limita a “NO EXISTE NO EXISTE LALALALALA”",NP
10729_Track1,@Sand_Avella Amo. Llevo rato hablando de Disney y su queer villanos. Nomás no sabía venía desde tan atrás.,NP
10730_Track1,"@la_mija Y la prueba que es odio es la  atención desmesurada qué hay en sacarnos del deporte “para proteger a las mujeres”

Y la poca atención al boom qué hay que hombres entrenadores violadores

Ve. Inspección GENITAL para niñas chiquitas, no vaya sea una es trans url",NP
10731_Track1,"Así mismo, ¿en que parte de la oficina nacional del registro trans era que entregaban ese espectacular cabello que tiene Mar?

Siento que cuando hice mi trámite de transición nomás no me tocó. Las cejas esas si.",NP
10732_Track1,"Hoy conocí a @karinalavoz en @Azteca ella es madre de un hijo trans, conversando me dijo ""Se del tema porque tuve al mejor maestro, mi hijo"" 

Inspira para que muchas mamás y papás de hijes Trans les amen sin reservas.

Más mamás como ella!!! url",NP
10733_Track1,El algoritmo de Twitter le entiende al fleco radical trans excluyente :O url,NP
10734_Track1,"Somos muy muy poquitas personas trans como para que existan movimientos enteros y colectivas y páginas en fb y grupos de radicales organizadas para “detenernos” (o, no sé bien que buscan hacer)

¿Cuántas personas trans conocen en su oficina? De la escuela/prepa? Del gym?",NP
10735_Track1,"Les comparto mi columna  @LaRazon_mx
 👇👇
La transfobia más cruda que viven las personas trans, además de aquella del ámbito familiar, social y laboral, es la que procede de movimientos feministas radicales, que abiertamente excluyen a las mujeres trans

url",NP
10736_Track1,"Años pidiendo derechos para la gente trans y cuando por fin tenemos 2 llega gente Cis a hacerse pasar, disfrazarse o registrarse como gente trans.

18 candidatos del partido Fuerza por México se registraron como mujeres trans

Ey. Era “trans” no “tranza”.

url",NP
10737_Track1,Filtran presunta conversación íntima de Alfredo Adame con mujer trans url,NP
10738_Track1,@ratagra @RacheAedo Jijo fue hace mil. Pero era una mujer trans en USA.,NP
10739_Track1,"Oh mire. Las odiantes pasaron de solo odiar a las mujeres trans.

A odiar a las mujeres trans y a las bi. 

A ahora odiar a las mujeres trans, a las mujeres bi .. y a las hétero.

Y todo por un tema genital 🤷🏼‍♀️ url",NP
10740_Track1,"@Hirjira Pues es que “así te ves”.. no hay modo correcto de ser persona no binaria. 

Sé de mujeres trans con altísimo passing que no les dan papeles actorales por que no “se ven trans”.

No nos deben nada de su look para comprobar quiénes son la verdad.",NP
10741_Track1,"@irenevaldivia_ .. yeap. Me han dicho “Acá tenemos un espacio para las mujeres y los trans”.

Que además le rascas y lo juro el pedo es que nos ven como una variación rara de hombre que como que aprendieron hay que aceptar.

Obvio no somos mujeres por que eso son LAS BIOLOGIKAS.",NP
10742_Track1,"@RacheAedo Nomás dejo esto por acá 

Bueh, ricardo nomás casual nos representó en las olimpiadas.

Pero puedo seguir. La gente trans.. ehm, misteriosamente hicimos artes marciales. Un día. Hace rato. ¡Ah si! Recuerdo. url",NP
10743_Track1,"Imaginen que los medios reportaran de México sin mencionar los nombres de los estados. Solo “sur/centro/norte de México”.

Y luego internamente se justifiquen diciendo “es que la gente se va a confundir”. Y ni se esfuerzan en explicar.

.. así con el “elle” y la gente no binarie.",NP
10744_Track1,"@UnVatoAnalogo El día que se enteren qué hay gente trans lesbiana, gay y bisexual",NP
10745_Track1,@manu_garo @ccemx Son activistas antiderechos trans. Yo soy lesbiana también de paso.,NP
10746_Track1,"Andan exponiendo a la morra lesbiana que votó por ella sin estar informada, pero lo que realmente me preocupa es que esta diputada electa realmente dijo: voy a legislar nada más por mis intereses y los que votaron por mí, los demás me valen verga.

CHALE url",NP
10747_Track1,"Lo que sí me da esperanza es que comprueba (CÓMO siempre) que 

- su odio es inventado

- si se tienen que inventar cosas, entonces no tienen nada

- si no lograron detener a la gente gay o las mujeres lesbianas, lo único que son es gente que seguirá malgastando su tiempo",NP
10748_Track1,"@racso_vm ¿De que hablas? Hay gente trans que son gay, lesbianas, pansexuales, bisexuales, etc. (me atrevería a decir que la mayoría).

Es el por que una “alianza LGB” solo puede ser un invento de alguien que ni LGBT+ es. 

Vas y miras, y si. url",NP
10749_Track1,@lablegal101 Democracia en un país donde los homosexuales y las mujeres que abortan son perseguidos y url,NP
10750_Track1,"🇦🇷Argentina tiene un compromiso permanente con la promoción y protección de los derechos de las personas #LGBTIQ+, como acabamos de ratificar con la sanción de la Ley de Promoción del Acceso al Empleo Formal para personas Travestis, Transexuales y Transgénero",NP
10751_Track1,Un besazo a todas mis amix y no amix lenchas que están a punto de empezar su marcha. Tápense bien que ya está a punto de llover 😳 les tqm 🧡🤍💖,NP
10752_Track1,"@anodis @Gabrielgtzg @OdetteAlonso @EnoeUranga_ @FueraCloset_AC @lgbtplusnews @NoticiasLGBT @Agencia_NotieSe @LaPalina @AnaDeAlejandro Nomás por aclarar. El colectivo se llama [Marcha Lencha]. Es la primera marcha del colectivo.

Y así mismo, no pos gracias por apoyar la marcha transodiante, TERF y anti-queer y no a la marcha incluyente.

Que BUENO que son un espacio LGBT+ pro-diversidad. url",NP
10753_Track1,"La plataforma @HBOMaxLA llegó con mucho contenido #LGBTTTIQ para que puedan disfrutar durante el #MesDelOrgullo que aún no termina #Pride2021. Por fin en Latam se puede disfrutar de #Veneno y #ItsASin de manera legal 🙏🏻

url",NP
10754_Track1,"Querida gente de @anodis 

“Solo mujeres biológicas” y “la teoría queer va en contra de la mujer” no son exactamente “poderosas voces y consignas qué hay que seguir creando”

Si son un medio LGBT+.. ¿Defiendan a la gente trans y no a las TERF? 

La T en LGBT no es de “Thor”. url url",NP
10755_Track1,#Torreón 'No puedes entrar por cómo vienes vestida'; mujer de Torreón expone denuncia al IMSS 71 url,NP
10756_Track1,"Por SUPUESTO qué hay gente que destransiciona (o que transiciona dos o más veces), nomás eso en que momento invalida a la gente trans?

Como andar diciendo que ya que hay divorcio entonces todos los matrimonios son inválidos.

“Sandra, la casada que vuelve a ser soltera.” url",NP
10757_Track1,"Hace nada me dijeron que las mujeres trans seleccionamos nombres muy estrafalarios. Cero “normales” (lo que sea signifique eso).

Y yo solo pienso en que nombres seleccionaría la gente para cada quien. Nomás tomando en cuenta las COSAS que se pusieron cuando abrieron Hotmail.",NP
10758_Track1,"Oigan, amable recordatorio.. si conocen a alguien trans o a una persona diversa. Si ven a alguien trans o diversa en estos días. Si hablan con alguien trans o diversa..

Denle un abrazo. Díganles que todo va a estar bien.

Solo por que si.",NP
10759_Track1,"Del otro lado da a pensar que este odio cambia según el filo de lo que consideren nuevo
Que implica.. ¿será falta enfrentar de donde nace ese odio? (me cuesta mucho aceptar que es “natural”)

Y luego. ¿cuál será el próximo filo del rechazo ya que se rindan con las personas trans?",NP
10760_Track1,"Y de nuevo, CERO palabras acerca del triste y reciente boom en hombres entrenadores de equipos femeniles que son acosadores y violadores.

¿La amenaza al deporte femenil? Las mujeres trans claro si.",NP
10761_Track1,"¿Se acuerdan cuando decía que el “pánico trans en el deporte” es mera misoginia y odio y que en USA están adelantando leyes para hacerle inspecciones genitales a las niñas, no sea una es trans?

Okay. ¡Gracias, Radicales transexcluyentes por apoyar esto del deporte por genitales! url",NP
10762_Track1,Supongo la prueba de fuego es si después de las elecciones mágicamente las radicales trans odiantes se desaparecen o le bajan mil a su odio.,NP
10763_Track1,"Hace nada me preguntaron si eran “las emociones por las hormonas” el porque tanta gente trans se suicida

Y yo de: “sin tomar UNA hormona igual la gente que no es trans se va a escandalizar y gritarte por que vayas a la escuela, al trabajo, a la calle, al baño. Y eso te destroza” url",NP
10764_Track1,#LoMásLeído  » 'Toda la vida me sentí mujer'; chica transexual cuenta su proceso de transición en Saltillo url,NP
10765_Track1,@luzdepp89 Ya sé 😞 puta madre 😢,NR
10766_Track1,Que putos nervios!!!! #Diving 🤯🤯🤯🤯🤯🤯🤯 venga #Mex,NR
10767_Track1,"Estos días me hice a la labor de checar varias pelis lésbicas y jijo como les ENCANTA la historia de:

“Mujer lesbiana se enamora.. de una mujer casada y con un hombre”

Y proceden a contar que es el amor romántico más imposible de todos.

TANTAS variaciones de esta historia. 🤦🏼‍♀️",NP
10768_Track1,"@samo_tad Y luego cuando arranca el panel, solo piden que se den definiciones. “Qué es ser transgénero, travesti o transexual? Nos explicas? Para la audiencia que no sabe. Ahhh. ¿Y asexual?”",NP
10769_Track1,"¿Ubican el estereotipo que las lenchas son traileras?

.. ¿y el otro estereotipo que las lenchas toman té?

bueno: url",NP
10770_Track1,Al menos 157 atletas LGBTQ participarán en @Tokyo2020   Máxima participación en Olímpicos de esta comunidad hasta ahora. Aquí la lista de los inscritos. Ya están!!!! !  Ahora con Tokyo!!!!!!! Eh?  url,NP
10771_Track1,¿CÓMO SABEMOS QUE EN ESTE MOMENTO NO ESTÁ SUCEDIENDO UNA MARCHA DE GENTE BISEXUAL EN PLENO REFORMA SI HOY NO ES EL DÍA DE LA VISIBILIDAD BISEXUAL?,NP
10772_Track1,"El actor #JackDylanGrazer (#wearewhoweare y #Shazam) en un live de Instagram orgulloso compartió que es bisexual y terminó con la frase de su personaje Alberto en #LUCA: ¡Silenzio Bruno! 

 url",NP
10773_Track1,"@aurorawonders Deberías hacer un show especial, vestida de rusa y así! Bien 5G !",NR
10774_Track1,"@barbieejnr LOL

Luego he leído (tristes) historias de terror de vatos trans que les piden que se saquen el packer en plena inspección :/",NP
10775_Track1,#Espectáculos Este es el video de YosStop por el que mujer 'trans' se habría quitado la vida url,NP
10776_Track1,Este es el video de YosStop por el que mujer 'trans' se habría quitado la vida url,NP
10777_Track1,"#Hoy llega a la cartelera nacional la muy recomendable #LittleGirl #PetiteFille, documental de #SebastienLifshitz sobre la vida diaria de una niña trans en la provincia francesa.

Mi entrevista de ayer para el @heraldodemexico 👉🏼 url @SomosPiano @Caloumafilms url",NP
