sub_id,content,L,G,B,T,O
651_Track2,"@BeatrizGMuller Como siempre asnos maricas en primera fila, hasta parece que su frustración viene de familia. Y como siempre la señora en buen talante dando lo que a otros les molesta un consejo.",0,1,0,0,0
652_Track2,@OficialFrenaaa en vez de sumar dividen al país de un pendejo como su líder esquizofrénico y puto por k anda con sus pinches guaruras pero el día que te vea te parto tu madre cabrón y búscame tu solito puto,0,1,0,0,0
653_Track2,"El mismo concepto, si un travesti puede cambiar de género, entonces él tiene el derecho de cambiar de edad url",0,0,0,1,0
654_Track2,"- Oye ¿ya les dijiste a tus padres que eres homosexual?  -No, pero ya me inscribí en la facultad de comunicación.",1,1,0,0,0
655_Track2,@Diegoteodia pinche joto jajajajajaja,0,1,0,0,0
656_Track2,"@ayElJuann Jajajajaja puto descarado, borracho y maña influencia 😂 (de nuevo porque lo escribí mal ggggg)",0,1,0,0,1
657_Track2,"@DrPetacas parece una drag queen; chula, pero drag al fin. Pobres de mis paisanos 😒",0,0,0,1,1
658_Track2,@Jackskinripper @CCancunenses No eres más joto por que no eres más alto. Tremendo puto¡,0,1,0,0,0
659_Track2,"""Ni de mamada aceptaría el hígado del pendejo de mi hijo el potrillo""

Vicente no podemos decir eso.

Ok entonces ""Rechacé el transplante porque qué tal qué es de un homosexual o un drogadicto""",0,1,0,0,0
660_Track2,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 vaya puñurl🤣🤣🤣🤣🤣🤣🤣🤣🤣 url,0,1,0,0,1
661_Track2,Ustedes no quieren a nadie. No se hagan jotos. Porque cuando les llega alguien. Ahí están cargándola!!!,0,1,0,0,0
662_Track2,@DDDoubleTrouble ¿Cuando van a subir vídeo? par de maricones 😇,0,1,0,0,0
663_Track2,"@edith_gdI jajaja no sufras. No pasa nada, el punto es una prenda. Hay chicas que les encanta travestirse de hombres (se llaman lesbianas)",1,0,0,1,0
664_Track2,@rturrent @HellDevice @SergioSarmiento Que inmoral es este joto,0,1,0,0,0
665_Track2,"Son unos abusivos, pero con los delincuentes se portan como mariquitas. url",0,1,0,0,0
666_Track2,"Me caga sentir tanto por alguien,me caga el solo echo de sentir,me siento tan marica.",0,1,0,0,0
667_Track2,Adivinen quien maricas me dejaron sola viendo Anabell por qué les dio miedo 😶  si mis hermanos 🤭🥺,0,1,0,0,0
668_Track2,Buenos dias Js Closeteras y Obvias ya es Diciembre deseo de corazón que se vayan a la berga este dia y mes 🖕🏻,0,1,0,0,0
669_Track2,Se verá muy joto el baking? 😂,0,1,0,0,0
670_Track2,@JavierAquino7 chinga tu madre puto,0,1,0,0,0
671_Track2,"AMIGAS SOLTERONAS: Mejor den gracias a mi tocayín San Antonio porque no les ha dado un novio falso, panzón, borracho, closetero y pinche feo",0,1,0,0,0
672_Track2,"@ChicovelAlcocer @SergioSarmiento Preguntarle mejor al maricón de Miguel Ángel Mancera, el la término.",0,1,0,0,0
673_Track2,Veracru tierra de mayates y de hermosas mujeres url,0,1,0,0,0
674_Track2,"Wey, quien en su sano juicio dedica como ""canción de amor"" I'll never love de Gaga. Js, es una canción de despedida no una canción romántica para dedicar a tu pareja actual.
Ni para eso sirven maricones. url",0,1,0,0,0
675_Track2,"HUELE A JOTO (@ Playa de los Muertos in Puerto Vallarta, Jalisco) url",0,1,0,0,0
676_Track2,@entron82 ¿Putito te refieres a mi?,0,1,0,0,0
677_Track2,@Lexpedraza si pero en puñal,0,1,0,0,0
678_Track2,"- Algo peor que un Americanista Maricón???😉
- Un Tigre que se cree grande!!!

Jajajajaja",0,1,0,0,0
679_Track2,"ESTA MACHORRA  NO SABE QUE EL ÚNICO PAYASO ES BROZO...

Y ELLOS, SON SU BROZA...!!

... url",1,0,0,0,0
680_Track2,"Que video tan más sincero del puto ese de @ESCORPIONGOLDEN  url más gente como tú, en el 2016 por favor!!!",0,1,0,0,1
681_Track2,@rgilzuarth @CarlosJoaquin Ahora si verdad mariquitas y la seguridad de los ciudadanos cuando la vas a reforzar,0,1,0,0,0
682_Track2,Como me caga CR7. Es un jugador único. Pero toda su excelencia se opaca por toda la estupidez que hace. Es un maricón.,0,1,0,0,0
683_Track2,"@jwanpi @SanCadilla @BocaJrsOficial Me hace falta beber contigo. Hoy coincido mucho, la neta sí es de maricas.",0,1,0,0,0
684_Track2,@Enrique_Loopez Nmms aguante 2 Maricon!!! 😂,0,1,0,0,0
685_Track2,"@luisa_2105  jajaja, es que las lesbianas me dan miedo :(",1,0,0,0,0
686_Track2,@bluue18 @emigamuza Alguien no quiere pagar algo!? QUE PINCHE MARICA.,0,1,0,0,0
687_Track2,@cafrealvolante Puñal,0,1,0,0,0
688_Track2,Estaban unos vatos gays enfrente de mi y de besaron bien cabron que hasta me sentí violado,0,1,0,0,0
689_Track2,"Ya cortate el pelo, gay! @ Mexicali, Baja California url",0,1,0,0,0
690_Track2,"@ABCNoticiasMX Tengo amigos Gays y hasta ellos mismos reprueban andar besándose enfrente de la gente ,dicen que si piden respeto deben de dar respeto ,y no los veo quejandose por eso,",0,1,0,0,0
691_Track2,Me da mucha risa cuando las lenchas se creen un chingo cuando en realidad nadie las pela #ridículas,1,0,0,0,0
692_Track2,@Regia_Alexandra @Bere543210 Maricas Neoleoneses.. así como su Goberladron.. de a Apandejados.. url,0,1,0,0,0
693_Track2,¿Y si los tierraplanistas viven en un espacio polidimensional donde la tierra SI es plana? ¿Y si son personas no-euclidianas? ¿Y SI LA CIRCUMFERENCIA ES IDENTITARIA Y ELLOS SON TRANS-PLANOS? url,0,0,0,0,1
694_Track2,"Hombres:
Voy a mirarla a los ojos para que crea que le pongo atención.

Mujeres:
¿Será que es marica? ¿Por qué no me mira las tetas?",0,1,0,0,0
695_Track2,Veo un Madrid como el de costumbre: Puerco y maricón.,0,1,0,0,0
696_Track2,"@notasingleducks y para que nunca se te olvide, 10 champions, reyes de europa, sigue mandando fotos de tu pito, pinche joto.",0,1,0,0,0
697_Track2,Órale no que muchos huevos cabron. Salió bien puñal este guey url,0,1,0,0,0
698_Track2,¿Cómo qué hay mujeres trans lesbianas? ¿Para que se hizo trans si va a ser lesbiana? No tiene lógica.,1,0,0,1,0
699_Track2,"@elpadrejesus_ No entiendo x que si dios hizo hombre mujer, ahora dan tanta publicidad a lod gays es un mal ejemplo a los ninos se me hace una degeneracion el que nace asi se acepta, pero ahora todos son que triste",0,1,0,0,0
700_Track2,"@EPN   En Rusia va a ver Infiltración Homosexual mujer con mujer, violaran a las monjas, enseñando a los niños y jóvenes a tomar armas.",1,0,0,0,0
701_Track2,#EsTiempoDe que ya mandes un mensaje al grupo mariquita @MauHCorona,0,1,0,0,0
702_Track2,Como que últimamente ando muy intolerante a la mirada lasciva de los pinches jotos #ARomperHocicos,0,1,0,0,0
703_Track2,"Ya no le puedes decir negro a un negro. 

Con el debido respeto y porque me caen a toda madre los homosexuales o putos cómo les llamamos.

Los negros de hoy en día son más putos que los putos.

Chinguen a su madre!!!",0,1,0,0,0
704_Track2,"@AgentNa1 @BaksLive @OsNoCa @SimnTolomeo2 @DonPorfifirio Ay si, ¿Cómo ven? Che llorón bolonero, jamás ando pidiendo chichi, maricón.",0,1,0,0,0
705_Track2,"Si vas directo al grano se ofenden, si es conversación normal te url nada les parece (y por la forma en responder es una travesti loca) 🤔 url",0,0,0,1,0
706_Track2,Esto se va a descontroooolooooooooooooolaaaaaaaaaaaar @aaronramsey  llévate al joto de Mario Bautista plis,0,1,0,0,0
707_Track2,@m_ebrard @GobiernoMX Todos los que conforman la ONU son putos jotos y url,0,1,0,0,0
708_Track2,"A donde vas a estas horas, hijo? —Al table mamá. —¡A mi no me haces pendeja! ¡VAS AL CONCIERTO DE JUSTIN BIEBER, MARICÓN!",0,1,0,0,0
709_Track2,@alfonsineb @Mauriziosann @josealemano @Oscar_Dorantes @Jeglemqz @pablorubenv @kapeyo @linea_caliente Pero ponchito para ser politicus primero evita la parranda y el baile gay  ok es mala url url,0,1,0,0,0
710_Track2,@REFORMACOM maricon de mierda!!! @EPN,0,1,0,0,0
711_Track2,Un joto mas feo que otro,0,1,0,0,0
712_Track2,"—¿Alguna pregunta?
—Profe ¿Si un transexual protagoniza un video viral, es Lord o Lady? 
—De la clase, pendejo. 
—Ah no, ninguna.",0,0,0,1,0
713_Track2,"Vas al GYM. haces pesas, Sientes que tus brazos son los de @TheRock vez al espejo y un pendejo tomándose fotos pal' feis #selfie  #maricas",0,1,0,0,0
714_Track2,Maricon de mierda,0,1,0,0,0
715_Track2,Cuando tenga una obra contrataré albañiles negras lesbianas porque #EquidadDeGenero e #Incluyente. 👌🏾,1,0,0,0,0
716_Track2,@CarlosLoret par de maricones,0,1,0,0,0
717_Track2,@EvySoto Sí la costeña tiene chile es #transgenero jajajajjajjaaja,0,0,0,1,0
718_Track2,Mariquita url,0,1,0,0,0
719_Track2,@soy_Vsantillan No chille jota,0,1,0,0,0
720_Track2,Me enamoré de una url 🎶❤,0,0,0,0,1
721_Track2,@iamfernandabec Oi nomas! En mariquita escandalosa,0,1,0,0,0
722_Track2,¿Qué onda con las amigas de mi hermana que tienen 13 años y dicen que son bisexuales? O seaaaa,0,0,1,0,0
723_Track2,"Ya no conozco a nadie en el pueblo, para salir, solo mi mejor amigo y el marica ya sé fue a dormir!!! Eso me obliga a beber solo 😥",0,1,0,0,0
724_Track2,Para conocimiento de pendejos y pendejos El facebook es para homosexuales inexistentes tienen algo que decirme putongo o putonga ven para que te despedaze la madre o hombre no un pendejo sin abstinencia animal genética no guardó silencio me molesto el comentario ven trapa o trapo,0,1,0,1,0
725_Track2,@EDER_INFO7 @CFCorrecaminos @EstadioMRG Que pinches maricones!!,0,1,0,0,0
726_Track2,"@TosscoMayor @Jackskinripper Se me hace que entre los 2 se quieren coger a @AlejandroMay11, par de Mayates.",0,1,0,0,0
727_Track2,"Eres mega puto!!! Turbo, ultra come sables.  url",0,1,0,0,0
728_Track2,Ahora si apuesta maricon @turko_dager  tu Milán volverá a llorar en octavos jajaja,0,1,0,0,0
729_Track2,Rarito negro idiota,0,1,0,0,1
730_Track2,porque eres tan pinche mandilon joto,0,1,0,0,0
731_Track2,"@carlosjuarez22 @TMFCoficial @ClubSantos Para mi que @deciodemaria y @Irarragorri son mayates por eso a todo le dice que si, me causan asco",0,1,0,0,0
732_Track2,"@Fernanfloo eres un guevon y maricon que no haces lo que te dije
juega otro nivel que no sea online en geometry dash y si lo vez ya te dije",0,1,0,0,0
733_Track2,@FulanitOArteaga o sea que es un wey qué le gusta recibir y que no es obvio o afeminado. Qué eso no lo sabes tú maricón?,0,1,0,0,0
734_Track2,"""Dan asco las lesbianas xD"" -@MarijoPolanco",1,0,0,0,0
735_Track2,@Betitodiaz1 y sí es travesti? Jajajajaja broma,0,0,0,1,0
736_Track2,"@prettyinpunk27 entonces sí, no seas mariquita.  #YOLO",0,1,0,0,0
737_Track2,"@sergiolzslp @merry_barrales ahi vas de joto a ponerte aretes y pulseras, no te digo, si nomas buscas oportunidad jajaja",0,1,0,0,0
738_Track2,Pepe es joto✊,0,1,0,0,0
739_Track2,@LaloRincn1 q gay te viste,0,1,0,0,0
740_Track2,@cperaza @aletzbravo como tu no puedes MARICON,0,1,0,0,0
741_Track2,@niriams Ahora resulta ke ser lesbiana es un orgullo 😂😂😂😂😂 no mamen. Ke la lleven a un  exorcismo.,1,0,0,0,0
742_Track2,"3 de cada 10 hombres son gays, 4 de los 7 restantes son mayates y los 3 últimos se les podría llamar hombres. 
Que le esta pasando al mundo?",0,1,0,0,0
743_Track2,La marica loca quiere bailar,0,1,0,0,0
744_Track2,"Año 2008: qué chica más guapa, ojalá esté soltera.

Año 2017: qué guapa, ojalá no sea feminista, transgénero,  bisexual, lesbiana, pansexual",1,0,1,1,1
745_Track2,Y ahora todas las jotitas nuevas van a vomitar de elogios a la Gaga. Sorry pero no es Jessica Lange #GoldenGlobes,0,1,0,0,0
746_Track2,Los maricos que se sienten orgullosos de ser heteronormados y que desprecian a los afeminados son de la misma calaña que los negros que no salen con negros más oscuros porque los creen inferiores.,0,1,0,0,0
747_Track2,"@youaremycheese eres bien puto. No aguantas nada, mañaana habrá mezcal y del chido de Oaxaca.",0,1,0,0,0
748_Track2,@aIex_doe @pinchebigjuan @TigresOficial @TheHomeDepotMx @dulcegmontoya Jajaja que joto!,0,1,0,0,0
749_Track2,"@LaSantiagoo Jajaja pos no lo tengo, mariquita. Te llamaría para decirte ""gay"" o algo así, después colgaría.",0,1,0,0,0
750_Track2,@xjaguayo @ChumelTorres Jajajajajaja solo contesta los que le calan el closetero del chumel jajajaja,0,1,0,0,0
751_Track2,"Acá ando prr0z, y joto el que diga ""Me traes tequila""",0,1,0,0,0
752_Track2,@paconunezz -Dijo el joto,0,1,0,0,0
753_Track2,Toño es joto,0,1,0,0,0
754_Track2,Chillo como mariquita :(  #TheWalkingDead #twdseason8  #Twd url,0,1,0,0,0
755_Track2,@Tadeo0R no no !!! Esq la marica de @Eolarra  salió con sus cosas a la mera hora y ya no pude hacerte invitación ! #tQhija,0,1,0,0,0
756_Track2,"‎-Hijo, ¿de dónde vienes tan sudado? -Estaba jugando fútbol, papá. -¡¿CREES QUE SOY PENDEJO?! ¡ESTABAS EN TU CLASE DE ZUMBA, PINCHE MARICÓN!",0,1,0,0,0
757_Track2,@albornoz_mx @Javier_Corral En mi tierra se les dice “joto” sin animo de ofender a la comunidad LGBT,0,1,0,0,0
758_Track2,@_kareen_21 Parece joto JAJAJAJAJA,0,1,0,0,0
759_Track2,@JoseBuendiaMx @EscribaPersonal Por supuesto que son venganzas de este homosexual reprimido.,0,1,0,0,0
760_Track2,@AztecaPuebla tienen que prudrirse en l carsel x estafador y corrupto pinche mariquita,0,1,0,0,0
761_Track2,Se paso de url y putito. url,0,1,0,0,0
762_Track2,"#GanóDelMazo es NETA!? JAJAJAJAJA PATÉTICOS PRIISTAS DE MIERDA NO VA A GANAR ESA JOTA DE CLOSET!
#NoMasPRI",1,1,0,0,0
763_Track2,Para que hacer corajes no vale la pena hay mejores cosas que ver en la tele tengo cable y yo viendo pendejadas de  gays etcc😎👎#MeEnamoroSi,0,1,0,0,0
764_Track2,"Hoy le dije a mi maestro que matara una cucaracha y no quiso, así de simple se hizo loco y no señores no la mato porque #Marica",0,1,0,0,0
765_Track2,La gente ya quiere que todo sea joto jaja se maman.,0,1,0,0,0
766_Track2,@andreaurriza fue @ManceraMiguelMX y sus amigos jotos,0,1,0,0,0
767_Track2,"Eso es lo mismo que decir: aquel que santifica la fiesta no está pecando y adentro de la casa tienen orgias y todo el pedo, no url Alguien que nace hombre o mujer en esencia siempre lo será, aquel que se enamora de un trans es gay a huevo, closetero pero lo es. url",0,0,0,1,0
768_Track2,"@AristeguiOnline Si no le creen a la lesbiana ésta, chequense a el MENSIAS, claro ejemplo del tema",1,0,0,0,0
769_Track2,"@vmgleza No esperé la respuesta, es una pregunta: Sabes como le dicen a los Gays ...""Palomitas con chile""",0,1,0,0,0
770_Track2,Algo bueno que nos pongan a la Guardia Nacional en cada rincón del país es que por fin más maricones podrán cumplir su fantasía de coger con un militar 💅🏽,0,1,0,0,0
771_Track2,"Yo no metería al bote a la Loca, sino al hijueputa juez que lo dejó en libertad hace un mes.",0,1,0,0,1
772_Track2,"Amigos que te dejan en la peda, no son amigos, y de una ves chinguen a su madre, pinches putos.",0,1,0,0,0
773_Track2,"@Tovar32651838 no había visto tu foto de perfil, AJAJAJAJAJ k gay",0,1,0,0,0
774_Track2,"@CapiSpeaking travesti  es un vato con vestido, transexual vato con chichis, transgénero, vato sin pilin",0,0,0,1,0
775_Track2,@ExatlonMx que marica te escuchaste Pato eso es de cobardes,0,1,0,0,0
776_Track2,“Putos hombres we qué bueno que no eres joto”,0,1,0,0,0
777_Track2,"@Juan_Karlos_36 @BauzaOficial @nadiferpineda @Marlon_RamirezM @AriannaAngelesA @iraismj @CarlosRugerioM Recuerda que los allegados y compadres,amantes,mayates, y todo influyente con la actual administración lo puede hacer. Menos la gente.",0,1,0,0,0
778_Track2,"@peperuiloba ¿Por qué lo dices? Van a Chápala, comen lonches Gemma y hay gay closeteros.",0,1,0,0,0
779_Track2,¡Queeeeeee pinches tigres maricones!,0,1,0,0,0
780_Track2,@Adan_Coromoto @NicolasMaduro Par de maricones!!!,0,1,0,0,0
781_Track2,Saquen a ese marica y que salga @qotsa,0,1,0,0,0
782_Track2,"@jenarovillamil @JJRENDON joto, joto rendón, fuera de México RT",0,1,0,0,0
783_Track2,@jeetchiapas Jajajajajajaja puto,0,1,0,0,0
784_Track2,Por puto url,0,1,0,0,0
785_Track2,Weeee tipo cuando llega el joto que le pegaste en semanas pasadas y se sienta a lado de tu mesa!!! url,0,1,0,0,0
786_Track2,@RicardoBSalinas Ese gilberto lozano es el clásico PUTO reprimido que como no lo atienden se pone de neuras será que esta en la andropausia?? Tan viejo joto y chillón jajaja,0,1,0,0,0
787_Track2,"Pinches lenchas descaradas besándose en la vía pública.
😡

Me pusieron cachondo.
😳",1,0,0,0,0
788_Track2,Jaja hay un vato hembra en mi carrera en la tarde que parece transexual. Dice que es mujer pero trae  paquete,0,0,0,1,0
789_Track2,"@nullkir Nononono, la ley trans código penal 2017 dice que te los quedas.. pero en forma de aretes",0,0,0,1,1
790_Track2,"@manunisima NO SE COMO SUCEDIÓ ESO. LA LESBIANA LOCA ESA DE TU EDIFICIO SEGURO

/cc @soylakikis",1,0,0,0,0
791_Track2,Quien no entiende el sarcasmo cuando le toca es marica,0,1,0,0,0
792_Track2,"Me quise ligar a una chava ayer y no me pelo, le pregunte si era lesbiana y me dio una cachetada #LaCulpaesdeGaby @gabyplatas",1,0,0,0,0
793_Track2,"@michohansen @Odin_Dupeyron ""Está muy gay tu ""Lago de@los Cisnes"", Tchaikovski, ¿no tienes algo más hetero por ahí?"" 🧐",0,1,0,0,0
794_Track2,"@prispalomares ¿Ha intentado apagar, y luego volver a encender a su lesbiana?

url",1,0,0,0,0
795_Track2,@joseimagallanes El joto Magallanes 🗣️🗣️,0,1,0,0,0
796_Track2,@Edsondelagarza no lo había visto marica mayor jajaja,0,1,0,0,0
797_Track2,Te tengo a un lado y no te lo digo por marica jajaja /:,0,1,0,0,0
798_Track2,"Si Oswaldo Sánchez es nefasto, verlo berrear me genera náusea!!! #marica",0,1,0,0,0
799_Track2,"Vamos pecho frío, no alcanzan las palabras, donde está la grandeza que presumes como hinchada? @Rayados vergüenza Nacional maricones!",0,1,0,0,0
800_Track2,@TSnGirls @brittanya187187 @Travel4TG @GirlyShemales @SEXYBEAST742 @SexyTgirls69 @ShemalePRO @mytsvideo @ShemaleLusty @Ts_Lolita @NenasTransCom @b_tranny2 @trannylovee @tgirl69love @blacktgirltube @TsCamStars @brazil_trans @blacktgirlsinfo @godivatgirls Hermosa,0,0,0,0,1
801_Track2,"@arr1910 Además era homosexual, pero eso ya no importa, con el hecho de que sea amlovers se le condona cualquier otro defecto.",0,1,0,0,0
802_Track2,@Snakenoe25 @nerazzuro maciones del pinche url Aizen GAY!!!,0,1,0,0,0
803_Track2,@LpezVergara2 @el_mas_callado url también hay mucho travesti y trans 🙄,0,0,0,1,0
804_Track2,@asiesmonterrey @ZeusXolDTj @_vicman @PonchoDeNigris no salio domador jotito de poncho no doma ni mayate que trae,0,1,0,0,0
805_Track2,"@lopezdoriga Maldito maricon , vergüenza de la naturaleza humana",0,1,0,0,0
806_Track2,@PopperDelRey @Ketchuy lástima que los maricas estos ya borraron sus comentarios. Han de estar arrepentidos o asustados,0,1,0,0,0
807_Track2,De que me sirve tener amigos gays si no me sirven para consejos de moda 🙄 @betunatun_ @dada_88 #badgayfriends,0,1,0,0,0
808_Track2,@i_MarilynMonroe lo que pasa es que marimacha. Porque él otro se hizo joto,1,1,0,0,0
809_Track2,Como son bien maricas y se duermen temprano. 😔,0,1,0,0,0
810_Track2,"@pabluix1123 Ahhh ademas de chairo, mdejo y mayate ??? Si reúnes mucho, eh ???",0,1,0,0,0
811_Track2,"No son los primeros que me lo dicen, pero no soy joto, me maman las vaginas!url, yo las mamo &lt;3

-el poeta antes conocido como Van.",0,1,0,0,0
812_Track2,@iyaroboxander JAJAJA Ni el odio de dios combinado al tuyo le quitará lo travesti que se ve Jared.,0,0,0,1,0
813_Track2,"@aurelionuno A ti lo que menos te importa es la niñez mexicana, los utilizas para escudar tus mezquinos intereses, pinche mayate.",0,1,0,0,0
814_Track2,@aleg0mez me cago de risa el twit de joto el que se dio cuenta que no tenía la corona hahaha,0,1,0,0,0
815_Track2,"—Profe ¿Qué es la homofobia?
—Cállese maricón. 
—Oiga profe, respete a mi compañero
—Uy, llegó su novio a defenderlo. BESO!! BESO!! BESO!!",0,1,0,0,0
816_Track2,Puto maricon!!! #RayadosNoSaleCampeon,0,1,0,0,0
817_Track2,@juliandlg11 Aplican el 69 o que? Ches jotos,0,1,0,0,0
818_Track2,“@SandyTok_tv: 1hra de GYM y 1 hra de crossfit juntas no es de dios cansadisima vdd inche @beyafaby eres mariquita jaja nenita”tu eres gay,0,1,0,0,0
819_Track2,"Mariquita, mariquita como Radio siempre iioras.",0,1,0,0,0
820_Track2,@Juan_MHM No seas joto,0,1,0,0,0
821_Track2,"@MiguelHerreraDT / espere que aceptes la ayuda del árbitro, maricon, pendejo",0,1,0,0,0
822_Track2,@pakechii Fuera a @mauricioclarkmx sin gay..,0,1,0,0,0
823_Track2,"""En este mundo todos somos brutos, unos más hombres y otros más putos"" #ElCallejónDeLosMilagros #FelizMiércoles url",0,1,0,0,0
824_Track2,"SubeteAMiMoto 
No porque soy jotó
Y me puedo caeeeer
#Remixfist url",0,1,0,0,1
825_Track2,Cuando los amigos jotos de tu novio te quieren matar con la mirada.,0,1,0,0,0
826_Track2,No se la cogió porque tenía 19 maldito marica!,0,1,0,0,0
827_Track2,@LaMuxeVIP @Ventaneandouno @ElCabaretito @EnvyGDL Pues el ENVY te apuesto hubiera matado por url Que lastima que te escudes en un perfil falso para tirar tanta mierda siempre maricon!,0,1,0,0,0
828_Track2,"A poco se acabaron las prostitutas y maricones en televisa,que tienen que sacar esta mamada otra vez? #BigBrother",0,1,0,0,0
829_Track2,@rubikbrain cuando te cases puto url,0,1,0,0,0
830_Track2,jaja che maricón ntpsdv url,0,1,0,0,0
831_Track2,Aguantense pinches maricas pechos frios 😂,0,1,0,0,0
832_Track2,@BrendaPlancarte Jajajajajaja puto wilo,0,1,0,0,1
833_Track2,@artusantillanes Dile a medrano q no se joto y hable mal de su mugre empresa y vendan al equipo !!!,0,1,0,0,0
834_Track2,"En este establecimiento no se discrimina aunque sean prietos, gordas, jotos, nacas, pobres, ñoños, putas, licenciados, etc. Primero la paz.",0,1,0,0,0
835_Track2,"Que es más joto, escribir en fb tus cualidades como saber cocinar, ser fiel y buena pareja o subir una foto tuya volteando hacia otro lado?",0,1,0,0,0
836_Track2,"Espero que aguante por lo menos 15 dias, y que no salga con que  lo suplanta el primo de un amigo, o el jotito alzarraki, loretito, o url, amen brozo,  o  jorge ramos, ciro, o url ver si levantan audiencia con  rifas de url url",0,1,0,0,0
837_Track2,Siempre que alguien dice pansexual me imagino una dona toda cachonda jajaja 🍩🍆,0,0,0,0,1
838_Track2,"Cc tu crush de la primaria te habla como si fueran los mejores amigos del mundo, jajaja JOTO!!! ya ni me acordaba de tu existencia, no mms.",0,1,0,0,0
839_Track2,@javierbaez_ Es un castigo por tanto joto que hay en CDMX.,0,1,0,0,0
840_Track2,@Aliss_one si. Es una costumbre social que no vivimos. Aunque he conocido a chicas trans que cargan tampones para esconderse LOL. Ridículas.,0,0,0,1,0
841_Track2,@RusoZamogilny Antes les decían la Margaritas del Atlas hoy son LAS MARIQUITAS LIMOSNA PUNTOS!!!,0,1,0,0,0
842_Track2,@danieladurannb Mmmm pues se pasó de mariquita,0,1,0,0,0
843_Track2,"Me retracto.
Suena marica pero no está mal este material de #InFlames. url",0,1,0,0,0
844_Track2,Porque el marica no lloró igual o peor cuando el Farca lo eliminó el año pasado??? @VozMadridista url,0,1,0,0,0
845_Track2,@Foro_TV Y más si los priistas devuelven todo lo que se robaron empezando por la rata mayor epn y el joto de Mancera,0,1,0,0,0
846_Track2,@SabeMono estaba rimando contigo puñal,0,1,0,0,0
847_Track2,@jportti @Unchicomas13 @laurabozzo jaja que maricon!,0,1,0,0,0
848_Track2,"@fernandaO17 @SergioEsquerra @marvinfiscal @LCoanaBe No te preocupes yo no atiendo gays ni lesbianas, es muy conocido que no simpatizo con esa comunidad y prefiero no atender asuntos ni tener ese tipo de clientes, exponiendo a mis colegas o a mi a ser ""chuleados"" por personas que no saben respetar al otro.
Buenos días.",1,1,0,0,0
849_Track2,@XxxAbsolut @HalconNegroJR @damiandgc @fragsalitalent Lo peor es que debes de ser un pinche joto horrible que se escuda tras una cuenta sin foto de tan culero que estas. Minimo se me disumula la gordura con la faja pero  a ti lo muerto de hambre y ardido nunca se te va a quitar. 😘,0,1,0,0,0
850_Track2,@Tavaresmaxima los de las chivas son jotos ponga molotov la de puto para todos los chivas,0,1,0,0,0
851_Track2,@laloespana Mariquita sin calzones!,0,1,0,0,0
852_Track2,Y hombres trans al baño de mujeres. url,0,0,0,1,0
853_Track2,"Típico no le contestas un DM y dejan de seguirte, que mariquita ✊",0,1,0,0,0
854_Track2,"@ChumelTorres Un gay de closet, un travesti y un viejo ridículo que hablan porque tienen boca.",0,1,0,1,0
855_Track2,"Porque van a trabajar a una oficina con una cangurera? Aparte de verse maricones van a hacer ejercicio?
No mamen pinches nacos",0,1,0,0,0
856_Track2,@Dr_Sombrerudo @Yoshertramos Jajajajajaja y porque un nombre de travesti??? yoshert ya lo tenía tampoco cuenta,0,0,0,1,0
857_Track2,@alf_avila_ @jrisco @penileyramirez De mi parte avila chingas a tu puta madre me gustas para puton y ojete,0,1,0,0,0
858_Track2,@CxavezE @altazor08 Se acalambra el putito 🤷🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️,0,1,0,0,0
859_Track2,"Psst, solo les quiero spoilerear la platica que estoy organizando (idea de @shaflores) para #CPMX7: Ciencia Trans. url",0,0,0,0,1
860_Track2,@navirri8 @DemonCerda @MARIOHDZRUIZ ps no somos jotos pero mejor vamos al cine que les parece??,0,1,0,0,1
861_Track2,"Alguien es bien nena, mariquita y flojo y además no quiere aceptarlo.",0,1,0,0,0
862_Track2,"Ash !! La jotita del programa""hoy"" no deja de decir""sombriando"" hahaha",0,1,0,0,0
863_Track2,En una boda gay ¿Les avientan arroz con popote?,0,1,0,0,0
864_Track2,@ivalmal Hazlo mariquita jajajajajaja. Hazlo neta! No es nada malo!,0,1,0,0,0
865_Track2,“@chavezan: Y el que no habla de la Miss universo.. Es Maricon” les hablan! @JosePaRodriguez @DJ_JGon,0,1,0,0,0
866_Track2,"Vamos Dinamarca, ya empieza la marica de CR7 a ser caras que no hace gol jajajajajajajajaja :) al carajo portugueses",0,1,0,0,0
867_Track2,@cherbek_hugo @aaron_bfs  ustedes dos y el daniel son unos maricas pinches putos mierdas vamos a vernos todos no???,0,1,0,0,0
868_Track2,@RockeroChapin_ goza marica,0,1,0,0,0
869_Track2,"@srita_vialactea estupido, pinche pelado () , pero dejalo cree que con el dinero de papi todo lo puede el pendejo! maldito HECHIZADO MARICON",0,1,0,0,0
870_Track2,Hay demasiados homosexuales hoy en dia :o,1,1,0,0,0
871_Track2,Con el maricon del uzziel y su mujer (@ litrogeno) url,0,1,0,0,0
872_Track2,"Joven diseñador de modas? En mis tiempos les llamábamos jotos!!""Don Arnoldo""",0,1,0,0,0
873_Track2,@MiiguelRig hahaha son buen pedo! La vdd XD hahaha MARICA DRAMATICO UHHHHHHH!!!! Hahaha,0,1,0,0,0
